,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,author_id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id,subproduct_id
0,0,0,0,AEJWE3MYLOXLFUU6TTDFZ7TOFYLA,"September 13, 2020",are popular,can buy them where best deal. why they do not deliver to rural town and areas is beyond my knowledge,yes,0,5.0,https://www.amazon.ca/Energizer-Lithium-Coin-Cell-4-Pack/dp/B07G8DRRCD/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 22:43:26.907220,2020-09-29 22:43:35.198448,hooker guy,Clothing & Accessories,B002G9UDYG,B07G8DRRCD
1,1,1,1,AEJWE3MYLOXLFUU6TTDFZ7TOFYLA,"September 13, 2020",they do work,i did not like the widths they come in just made for narrow windows and it is impossible to sew 2 together and make then hang right,yes,0,2.0,https://www.amazon.ca/Deconovo-Curtains-Thermal-Insulated-Blackout/dp/B01L6SUEPU/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 22:43:44.302903,2020-09-29 22:43:51.578975,hooker guy,Clothing & Accessories,B002G9UDYG,B01L6SUEPU
2,2,2,2,AEJWE3MYLOXLFUU6TTDFZ7TOFYLA,"September 13, 2020",parts and sandpaper are sold every town,I like it,yes,0,5.0,https://www.amazon.ca/DEWALT-DWE6423K-Random-Variable-Sander/dp/B00ZTPCLZ8/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 22:43:59.661129,2020-09-29 22:44:08.910509,hooker guy,Clothing & Accessories,B002G9UDYG,B00ZTPCLZ8
3,3,3,3,AEJWE3MYLOXLFUU6TTDFZ7TOFYLA,"September 13, 2020",i can replace bulbs in my 36 inside and outside fixtures that bulbs are no longer available,replacing bulbs that are not available or very expensive when you find them. I bought my fixtures 11 years ago as the light bulbs were the most environment friendly at the time and did not realize manufacture would soon discontinue them and the bulbs,yes,0,5.0,https://www.amazon.ca/CliCli-Adapter-Standard-Converter-Heat-Resistant/dp/B07WPK5V35/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 22:44:17.008472,2020-09-29 22:44:23.268511,hooker guy,Clothing & Accessories,B002G9UDYG,B07WPK5V35
4,4,4,4,AEJWE3MYLOXLFUU6TTDFZ7TOFYLA,"August 30, 2020",enough for my indoor plants and fresh cut flowers,as stated,yes,0,5.0,https://www.amazon.ca/Jobes-Houseplant-Indoor-Fertilizer-Spikes/dp/B07BY93KGS/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 22:44:31.356241,2020-09-29 22:44:40.627877,hooker guy,Clothing & Accessories,B002G9UDYG,B07BY93KGS
5,5,5,5,AEJWE3MYLOXLFUU6TTDFZ7TOFYLA,"August 23, 2020",get less than what you pay for,"to small, and flimsy and would not hold a 50' hose let alone 150'",yes,0,1.0,https://www.amazon.ca/Plastic-Garden-Holder-Storage-Compartment/dp/B0868WMHY1/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 22:44:50.725475,2020-09-29 22:45:00.000817,hooker guy,Clothing & Accessories,B002G9UDYG,B0868WMHY1
6,6,6,6,AEJWE3MYLOXLFUU6TTDFZ7TOFYLA,"July 28, 2020",that our granddaughter would like our choice for her birthday,she was so thrilled and could not wait for it to relax before use. For us 3 other grandchildren and 2 adults have put it on their bucket lists with chosen colours. She loves to read sitting up in her bed and after 2 weeks we get many comments from her how did we guess and find it.,yes,0,5.0,https://www.amazon.ca/Clara-Clark-Reading-Premium-Shredded/dp/B07TRP5L67/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 22:45:09.096225,2020-09-29 22:45:18.348667,hooker guy,Clothing & Accessories,B002G9UDYG,B07TRP5L67
7,7,7,7,AEJWE3MYLOXLFUU6TTDFZ7TOFYLA,"May 10, 2020",no added ground wheat or rice,this is pure white pepper so many white pepper products sold do not only contain white pepper at a high price,yes,0,5.0,https://www.amazon.ca/Club-House-Quality-Natural-Spices/dp/B00HEF9SJS/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 22:45:26.444094,2020-09-29 22:45:34.689179,hooker guy,Clothing & Accessories,B002G9UDYG,B00HEF9SJS
8,8,8,8,AEJWE3MYLOXLFUU6TTDFZ7TOFYLA,"May 10, 2020",great sheets,bought as a gift receiver asked where we bought this we shared so they cand purchase more for their family,yes,0,5.0,https://www.amazon.ca/Pinzon-Organic-Cotton-Sheet-Set/dp/B0714QC3SK/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 22:45:41.774173,2020-09-29 22:45:51.043733,hooker guy,Clothing & Accessories,B002G9UDYG,B0714QC3SK
9,9,9,9,AEJWE3MYLOXLFUU6TTDFZ7TOFYLA,"May 10, 2020",fit in my 2004 Honda Forman ATV perfect,product is excellent,yes,0,5.0,https://www.amazon.ca/Replacement-Rancher-Activated-Maintenance-Battery/dp/B01GU2KX26/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-29 22:45:58.125597,2020-09-29 22:46:05.382334,hooker guy,Clothing & Accessories,B002G9UDYG,B01GU2KX26
