,Unnamed: 0,author_id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id,subproduct_id
0,0,AHRIRAK4QF7UYM5ISZEOD6SJYRSA,"October 28, 2019",Poor quality silver coating on metal pieces.,"Not very great quality. Out of the package, the silver coating is falling off the one snap. These are fine for the Halloween costume I ordered for, but I definitely wouldn’t purchase them for a special event.",yes,0,2.0,https://www.amazon.ca/Child-Kids-Suspenders-Adjustable-Suspender/dp/B07GZP5S8D/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-17 20:56:58.141059,2020-09-17 20:57:04.394326,Can123456,Clothing & Accessories,B002G9UDYG,B07GZP5S8D
1,1,AHRIRAK4QF7UYM5ISZEOD6SJYRSA,"July 22, 2019","Low quality, odd fit through chest and arms.","I ordered two of these dresses, this one has a very different design than the floral pattern. The fabric is very cheap quality and the fit is really strange in the chest and arms. I suppose you get what you pay for with with one.",yes,0,1.0,https://www.amazon.ca/ZIOOER-Womens-Casual-Pocket-Dresses/dp/B07Q4898JR/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-17 20:57:12.469714,2020-09-17 20:57:23.154120,Can123456,Clothing & Accessories,B002G9UDYG,B07Q4898JR
2,2,AHRIRAK4QF7UYM5ISZEOD6SJYRSA,"July 22, 2019","Cute and great quality, but run small.","*Update for sizing* we ordered my son the 8, the shorts are a bit big in the waist but haven’t been washed and dried yet. He just turned 4, is 43” tall for reference. I also included photos! These are really great jammies, but run really small. The size 4/5 we purchased is more like a 2/3. **Size up for sure!** my son loves these!",yes,One,3.0,https://www.amazon.ca/Transformers-Autobots-Decepticons-Pajamas-Multicolored/dp/B07C425L8B/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-17 20:57:31.211724,2020-09-17 20:57:46.590535,Can123456,Clothing & Accessories,B002G9UDYG,B07C425L8B
3,3,AHRIRAK4QF7UYM5ISZEOD6SJYRSA,"July 22, 2019",Holes along the seams cause icing to leak out.,"*Update: I’ve made it through over half these bags, and for every one good bag, there has been probably 5 with tears. I’ve had to use tape just to be able to use them. I’m waiting for a response from the seller.

Sadly every single bag I’ve used so far has a hole in the seam that requires tape to use. Pretty terrible quality.",yes,2,1.0,https://www.amazon.ca/wotu-Disposable-Decorating-Cupcakes-Pastries/dp/B07GN78RFH/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-17 20:57:55.669000,2020-09-17 20:58:11.784871,Can123456,Clothing & Accessories,B002G9UDYG,B07GN78RFH
4,4,AHRIRAK4QF7UYM5ISZEOD6SJYRSA,"July 22, 2019",Excellent quality!,This is such great quality. My son has a few of these are they are very durable and fun to play with!,yes,0,5.0,https://www.amazon.ca/Hot-Wheels-Cyber-Crush-Monster/dp/B07GBQZNKV/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-17 20:58:19.862964,2020-09-17 20:58:29.776811,Can123456,Clothing & Accessories,B002G9UDYG,B07GBQZNKV
5,5,AHRIRAK4QF7UYM5ISZEOD6SJYRSA,"April 8, 2019",Kid approved!,"Our 3 year old loves these, they have officially taken over our living room!",yes,0,5.0,https://www.amazon.ca/Hot-Wheels-Track-Builder-Straight/dp/B00IVLIC1O/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-17 20:58:36.856566,2020-09-17 20:58:47.393367,Can123456,Clothing & Accessories,B002G9UDYG,B00IVLIC1O
6,6,AHRIRAK4QF7UYM5ISZEOD6SJYRSA,"April 8, 2019",Kid approved!,"My 3 year old LOVES these, he constantly changes around the configuration of his tracks! It would be nice if more came in a package though.",yes,0,4.0,https://www.amazon.ca/Hot-Wheels-Track-Bundle-Multi/dp/B07CBMGW8F/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-17 20:58:55.470080,2020-09-17 20:59:15.462577,Can123456,Clothing & Accessories,B002G9UDYG,B07CBMGW8F
7,7,AHRIRAK4QF7UYM5ISZEOD6SJYRSA,"April 8, 2019",Works as advertised.,Works as advertised.,yes,0,4.0,https://www.amazon.ca/dp/B00VPAPUZY/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-17 20:59:24.541281,2020-09-17 20:59:36.863345,Can123456,Clothing & Accessories,B002G9UDYG,B00VPAPUZY
8,8,AHRIRAK4QF7UYM5ISZEOD6SJYRSA,"April 8, 2019",You get what you pay for.,These are made out of super cheap material. You get what you pay for a suppose.,yes,One,2.0,https://www.amazon.ca/Detangler-Hair-Brushes-Set-Two/dp/B01J8CD9F8/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-17 20:59:43.939184,2020-09-17 20:59:50.175494,Can123456,Clothing & Accessories,B002G9UDYG,B01J8CD9F8
9,9,AHRIRAK4QF7UYM5ISZEOD6SJYRSA,"April 8, 2019","Cute, but head fell off pretty quickly.","The head is held on with a few pieces of string. Needless to say, the head has already fallen off. My attempt to superglue it back on hasn’t worked either, it’s just fluff inside. Otherwise is super cute!",yes,0,2.0,https://www.amazon.ca/Aurora-Fantasy-Unicorn-Rideem-37-Inch/dp/B00DOFSWT4/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-17 21:00:00.255040,2020-09-17 21:00:09.489563,Can123456,Clothing & Accessories,B002G9UDYG,B00DOFSWT4
