,subproduct_author_id,verified_purchase,review_title,reviews,date,reviewer_name,ratings,people_find_helpful,reviewer_profile_url,start_time,end_time,product_name,brand_name,rank,product_id,author_id,subproduct_id
0,AEZVFHX34BOD64TMW5LFITMYPPUA,True,Bold colours," Got these for a Halloween costume last year - have since lent them to friends for festivals and gone to other parties wearing them. Added some dollar store jewels as accents. Always get compliments on it.
Just wish the neck piece was somehow different! Also sewed two hair elastics for each arm so that the wings would follow my movement - they just come with two small elastics for fingers attached!","July 18, 2019",Beechie Canuck,5.0,4,https://www.amazon.ca/gp/profile/amzn1.account.AEZVFHX34BOD64TMW5LFITMYPPUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:22:43.955177,2020-10-05 18:22:44.114222,Halloween Ladies Fairy Nymph Elf Soft Fabric Butterfly Wings Costume Accessory,No,"1,713",B002G9UDYG,AEAUHYTRFBLGQVOLM6P2S7KMYLNA,B07H9N72VG
1,AF6B43O3KYUISEPK5ZYXL4LMG62Q,True,Wings for Pride and an extra layer of sun protection,"Ordered for Pride, my arms are a bit long for the thumb loops, but will just tie them to my wrists. Good quality and much better than expected. Definitely recommend, brilliant design and vivid colours.","July 30, 2018",Owen Creed,4.0,6,https://www.amazon.ca/gp/profile/amzn1.account.AF6B43O3KYUISEPK5ZYXL4LMG62Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:22:44.119102,2020-10-05 18:22:44.259644,Halloween Ladies Fairy Nymph Elf Soft Fabric Butterfly Wings Costume Accessory,No,"1,713",B002G9UDYG,AEAUHYTRFBLGQVOLM6P2S7KMYLNA,B07H9N72VG
2,AFRP6I5Q6AXZJ4SLOVCJTWRXR5BA,True,Excellent Quality,"The fabric is only printed on the outside, but it's a soft, thick material, not some cheap paper thin stuff. The collar is stretchy and also has velcro to adjust. The corners of the velcro can scratch a bit at the neck if they aren't lined up well. The tip of the wings also have a finger loop so you don't have to constantly hold them. Colours are incredibly vibrant, love this item!","June 30, 2019",Lyndsay,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFRP6I5Q6AXZJ4SLOVCJTWRXR5BA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:22:44.265501,2020-10-05 18:22:44.396285,Halloween Ladies Fairy Nymph Elf Soft Fabric Butterfly Wings Costume Accessory,No,"1,713",B002G9UDYG,AEAUHYTRFBLGQVOLM6P2S7KMYLNA,B07H9N72VG
3,AHZOPUEHH57OTQDCKMIMMO3KCOPQ,True,Disappointed,"It's just ok. It's plenty long enough for an adult but the wings aren't attached together at the back so you can't see them when your arms are down. Also the print is only on the back so from the front you don't see the pattern. I wouldn't have bought them if I knew that. I've bought kids wings in the past that were printed both sides, one large shaped piece of fabric, and fit with elastics on the shoulders like a backpack strap instead of around the neck. Those are way better. I wouldn't buy these again.","December 4, 2019",kendra,3.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHZOPUEHH57OTQDCKMIMMO3KCOPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:22:44.401164,2020-10-05 18:22:44.532924,Halloween Ladies Fairy Nymph Elf Soft Fabric Butterfly Wings Costume Accessory,No,"1,713",B002G9UDYG,AEAUHYTRFBLGQVOLM6P2S7KMYLNA,B07H9N72VG
4,AHAPBS4LPQ6AJ4WYTTEH6G3GADYQ,True,Misleading colour,"The ""butterfly rose"" wings are not purple like the photo implies. It is a very bright pink. The choice of material for the choker part is an odd jewel pattern that does not fit with the wings. A plain black would have been a better choice. I am 5'4"" and I could not stretch my arms out straight if I had the finger loops on. The colour on the front is VERY light but the back is quite vibrant. The seams are quite flimsy and I don't see these wings lasting long.","September 24, 2019",familystockings,3.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHAPBS4LPQ6AJ4WYTTEH6G3GADYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:22:44.537805,2020-10-05 18:22:44.675420,Halloween Ladies Fairy Nymph Elf Soft Fabric Butterfly Wings Costume Accessory,No,"1,713",B002G9UDYG,AEAUHYTRFBLGQVOLM6P2S7KMYLNA,B07H9N72VG
5,AFK5CI2FWNHCYWSOE4NJMHRLJNQA,True,"Delivery was amazing, 2 days","Delivery was amazing, 2 days.
Colors nice and vibrant, wish some color was on the reverse side a bit as quite white and flows while walking. As I was taking it out of the shipping bag, one finger strap fell off...so while I’m sewing that back on I think I’ll tack the back together as I found the entire wing tends to fall over the shoulder when wearing, or perhaps I’ll tack near the back of the shirt I plan to wear with it. Neck elastic comfortable, not tight at all, has a front Velcro closure. For $26 with shipping it is an ok buy for my Halloween costume.","October 14, 2018",Amazon Customer,3.0,2,https://www.amazon.ca/gp/profile/amzn1.account.AFK5CI2FWNHCYWSOE4NJMHRLJNQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:22:44.681307,2020-10-05 18:22:44.823772,Halloween Ladies Fairy Nymph Elf Soft Fabric Butterfly Wings Costume Accessory,No,"1,713",B002G9UDYG,AEAUHYTRFBLGQVOLM6P2S7KMYLNA,B07H9N72VG
6,AHJNR5PN5LEEGPPBYPQMVPZV2O7Q,True,Thank you!,"I wanted it to arrive on time so I could use it for Halloween. I asked for the request and they replied to me very quickly. I am a dancer and a performer, and I used this butterfly costume for my halloween dance gig. Everyone loved it!! The inside of the fabric is a bit plain so I added some shiny stickers to be extra shiny! I would recommend this to anyone!","November 4, 2018",Amazon Rock,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHJNR5PN5LEEGPPBYPQMVPZV2O7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:22:44.828651,2020-10-05 18:22:44.960460,Halloween Ladies Fairy Nymph Elf Soft Fabric Butterfly Wings Costume Accessory,No,"1,713",B002G9UDYG,AEAUHYTRFBLGQVOLM6P2S7KMYLNA,B07H9N72VG
7,AHFGFY6ACJAAWVSIINYHH5XDEHYQ,True,My daughter was pleased with this costume!,"The package came within two days as promised.
My daughter was pleased with this butterfly costume. She said the neck part velcro was bothering her a little but she just wrapped a bandana around it and didn’t find it too bothersome afterwards. One finger elastic broke off immediately. I had to sew it back on and reinforced the other one. I also sewed the middle part on the back.
My daughter stands at 5’1” so you can see the length. It was not an issue at all. Overall she was pleased with this costume as it was pretty and comfortable enough for her to wear in school the whole halloween day.","November 5, 2019",Protective Momma here,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHFGFY6ACJAAWVSIINYHH5XDEHYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:22:44.966317,2020-10-05 18:22:45.106858,Halloween Ladies Fairy Nymph Elf Soft Fabric Butterfly Wings Costume Accessory,No,"1,713",B002G9UDYG,AEAUHYTRFBLGQVOLM6P2S7KMYLNA,B07H9N72VG
8,AE6EXMPG7TUZ5S5DZVYCEPRGXBBQ,True,Workable,"The print is only on one side. The other side is just white. The 'around the neck' part was crazy uncomfortable so I cut it off and just pinned to my short instead. Other then those issues, the side with the print was really pretty and this served as a good Halloween costume on the fly","May 7, 2019",shanna,3.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AE6EXMPG7TUZ5S5DZVYCEPRGXBBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:22:45.111769,2020-10-05 18:22:45.243498,Halloween Ladies Fairy Nymph Elf Soft Fabric Butterfly Wings Costume Accessory,No,"1,713",B002G9UDYG,AEAUHYTRFBLGQVOLM6P2S7KMYLNA,B07H9N72VG
9,AEDID7ZQIDQ65PMSDIA52EOLY36A,True,Not what it looks like,Colour is pretty! However it attaches as a choker around your neck and as an adult it's wayy to tight. The wings are not as full as it shows in the picture either.,"April 27, 2020",krystal mcinnes,1.0,One,https://www.amazon.ca/gp/profile/amzn1.account.AEDID7ZQIDQ65PMSDIA52EOLY36A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:22:45.248378,2020-10-05 18:22:45.394778,Halloween Ladies Fairy Nymph Elf Soft Fabric Butterfly Wings Costume Accessory,No,"1,713",B002G9UDYG,AEAUHYTRFBLGQVOLM6P2S7KMYLNA,B07H9N72VG
