,subproduct_author_id,verified_purchase,review_title,reviews,date,reviewer_name,ratings,people_find_helpful,reviewer_profile_url,start_time,end_time,product_name,brand_name,rank,product_id,author_id,subproduct_id
0,AFY7T2YEZVZVBKJBWX22AQFHQ4JQ,True,Top is more like a size 2 not 3,I bought this for my granddaughter for Xmas. The pants will be big enough the top appears too small for the size of the pants,"October 7, 2019",Janice Niebergal,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFY7T2YEZVZVBKJBWX22AQFHQ4JQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:25:18.424237,2020-10-05 18:25:18.565755,"Girls 2-Piece Cotton Pajama Set, Top & Jogger Pants",,"18,609",B002G9UDYG,AEB7II6GI7OMZLHH6MQEWTSF36WA,B07FNVTG6M
1,AFGXXOZEAZZKKCTZGC7QUDWBRWLA,True,Fits as pictured. Soft and comfy,"Liked how it’s as pictured. Fits well, and nice and soft.","September 23, 2019",Nicole Lofstrand,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFGXXOZEAZZKKCTZGC7QUDWBRWLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:25:18.571638,2020-10-05 18:25:18.701451,"Girls 2-Piece Cotton Pajama Set, Top & Jogger Pants",,"18,609",B002G9UDYG,AEB7II6GI7OMZLHH6MQEWTSF36WA,B07FNVTG6M
2,AFGYKFFQW2A4MEVCQA7OJBLXSE4Q,True,Très beau,Très beau pyjama. Belle qualité.,"December 27, 2019",Moi,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFGYKFFQW2A4MEVCQA7OJBLXSE4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:25:18.705323,2020-10-05 18:25:18.852699,"Girls 2-Piece Cotton Pajama Set, Top & Jogger Pants",,"18,609",B002G9UDYG,AEB7II6GI7OMZLHH6MQEWTSF36WA,B07FNVTG6M
3,AEB7II6GI7OMZLHH6MQEWTSF36WA,True,Great for little girl,"Very cute, soft, nice.","December 3, 2019",Natalia,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEB7II6GI7OMZLHH6MQEWTSF36WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:25:18.858554,2020-10-05 18:25:18.986410,"Girls 2-Piece Cotton Pajama Set, Top & Jogger Pants",,"18,609",B002G9UDYG,AEB7II6GI7OMZLHH6MQEWTSF36WA,B07FNVTG6M
4,AEZIQU6S46A5STWQ423D55ACK7GQ,True,Great quality and material!,"Love these PJs. Comfy, good quality and just as described. Will buy again.","February 22, 2018",Peeps,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEZIQU6S46A5STWQ423D55ACK7GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:25:18.991291,2020-10-05 18:25:19.122126,"Girls 2-Piece Cotton Pajama Set, Top & Jogger Pants",,"18,609",B002G9UDYG,AEB7II6GI7OMZLHH6MQEWTSF36WA,B07FNVTG6M
5,AEJXNR6IVQR6RDH5XPKTR6ETZD5A,True,Super cute,"Warm, cute and cozy! My 4 year old LOVES sunny day","October 5, 2018",Kim,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEJXNR6IVQR6RDH5XPKTR6ETZD5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:25:19.128012,2020-10-05 18:25:19.271452,"Girls 2-Piece Cotton Pajama Set, Top & Jogger Pants",,"18,609",B002G9UDYG,AEB7II6GI7OMZLHH6MQEWTSF36WA,B07FNVTG6M
6,AGB5URDTZ3TOBZ2YIO6BH3BFT5SA,True,"Great fit, daughter loves it","My daughter loves these pyjamas. They are comfy, fit well and she loves the design.","November 15, 2018",Genevieve Fillion,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGB5URDTZ3TOBZ2YIO6BH3BFT5SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:25:19.276331,2020-10-05 18:25:19.414924,"Girls 2-Piece Cotton Pajama Set, Top & Jogger Pants",,"18,609",B002G9UDYG,AEB7II6GI7OMZLHH6MQEWTSF36WA,B07FNVTG6M
7,AFHNCTAADOOF7OMKC5ROAV5TUYCQ,True,Comfortable pjs,Very good quality product,"October 21, 2018",Amazon Customer,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFHNCTAADOOF7OMKC5ROAV5TUYCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:25:19.419803,2020-10-05 18:25:19.551592,"Girls 2-Piece Cotton Pajama Set, Top & Jogger Pants",,"18,609",B002G9UDYG,AEB7II6GI7OMZLHH6MQEWTSF36WA,B07FNVTG6M
8,AGDHBKYTMPPT2GGRQMU6YMKKPXDA,True,Five Stars,Great pair of pj's. Bought 2 pairs and twins loved them. Great fit as well.,"January 21, 2018",Robyn Povse,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AGDHBKYTMPPT2GGRQMU6YMKKPXDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:25:19.557448,2020-10-05 18:25:19.700919,"Girls 2-Piece Cotton Pajama Set, Top & Jogger Pants",,"18,609",B002G9UDYG,AEB7II6GI7OMZLHH6MQEWTSF36WA,B07FNVTG6M
9,AFTBMCB6PHNRB5MJA4VPTO2N5H5Q,True,Just what she wanted.,My granddaughter loves them.,"January 20, 2020",Nancy,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFTBMCB6PHNRB5MJA4VPTO2N5H5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 18:25:19.705800,2020-10-05 18:25:19.836584,"Girls 2-Piece Cotton Pajama Set, Top & Jogger Pants",,"18,609",B002G9UDYG,AEB7II6GI7OMZLHH6MQEWTSF36WA,B07FNVTG6M
