,subproduct_author_id,verified_purchase,review_title,reviews,date,reviewer_name,ratings,people_find_helpful,reviewer_profile_url,start_time,end_time,product_name,brand_name,rank,product_id,author_id,subproduct_id
0,AGOT7MPVSKIAV2XIPLIMZQTXNSDQ,True,Sexist pockets,"I love these shorts, but GIVE US REAL POCKETS. We're people with belongings too, enough with the sexist clothing! The rear pockets are fake.","June 25, 2019",ChicGeek,4.0,18,https://www.amazon.ca/gp/profile/amzn1.account.AGOT7MPVSKIAV2XIPLIMZQTXNSDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 20:46:42.216902,2020-10-05 20:46:42.364278,"Amazon Essentials Women's 5"" Inseam Patterned Chino Short",Amazon Essentials,"44,738",B002G9UDYG,AEMSB6GSI5FT23FLVCZWFTDE5PRQ,B07752L3W9
1,AHDTXCOODMPUPNYKYF6SACFIU25A,True,"Really nice, but LET ME CARRY MY STUFF!","These shorts fit well and are really soft. My biggest gripe is that the side pockets are normal, but the back pockets are FAKE! I didn't read the product description well enough I guess to see ""decorative rear welt pockets"". I would so much rather have back pockets than hip pockets, everything always falls out of my hip pockets. Why even have ""decorative"" pockets? I am constantly baffled by women's fashion.","July 19, 2019",aurorabeam,4.0,11,https://www.amazon.ca/gp/profile/amzn1.account.AHDTXCOODMPUPNYKYF6SACFIU25A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 20:46:42.369157,2020-10-05 20:46:42.510677,"Amazon Essentials Women's 5"" Inseam Patterned Chino Short",Amazon Essentials,"44,738",B002G9UDYG,AEMSB6GSI5FT23FLVCZWFTDE5PRQ,B07752L3W9
2,AF7MUEFPLI6MK6MCTJEP7PYOQOHQ,True,Wow! Incredible quality shorts for the price!,"Wow these are really great shorts. Wasn't expecting much for the price. I wanted a pair of Indigo shorts in a mid or long inseam and they had these in 5"" inseam - wish the indigo came in the 7"" and 10"" length as well. I had to return as the 5"" was too short for my middle aged legs but would have definitely purchase the longer inseams if they had them. I purchased a size 0 which had a Mid rise of 8.5"" and the waist was 14"" across when lying flat.","February 8, 2020",JBG,5.0,2,https://www.amazon.ca/gp/profile/amzn1.account.AF7MUEFPLI6MK6MCTJEP7PYOQOHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 20:46:42.515557,2020-10-05 20:46:42.665861,"Amazon Essentials Women's 5"" Inseam Patterned Chino Short",Amazon Essentials,"44,738",B002G9UDYG,AEMSB6GSI5FT23FLVCZWFTDE5PRQ,B07752L3W9
3,AFWRDJQM3E7LSUHJ3VX2YCTLA2CQ,True,Sizing is way off and confusing,"I ordered my usual size and the shorts that came fit about 2 sizes too big around the waist. I ordered size 2 and when I got the shorts the tag said 2/6/34. I normally wear size 26 jeans. I don't think sizing down one size would have worked for me, and they don't make anything smaller than 0. They need to post size charts if they aren't going to use waist sizes. Otherwise they seem like nice well made shorts.","June 9, 2020",Andie_2,3.0,One,https://www.amazon.ca/gp/profile/amzn1.account.AFWRDJQM3E7LSUHJ3VX2YCTLA2CQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 20:46:42.670741,2020-10-05 20:46:42.810340,"Amazon Essentials Women's 5"" Inseam Patterned Chino Short",Amazon Essentials,"44,738",B002G9UDYG,AEMSB6GSI5FT23FLVCZWFTDE5PRQ,B07752L3W9
4,AGDM6EL6KQ5CCGOVADBFU4RHROGQ,True,As advertised! Nice shorts!,I love how these fit and the are exactly as described. Good quality. Fast shipping. Size is exactly accurate. Only reason I did not give 5 stars is because I did not get the colour I ordered. I ordered stripes. But I received some sort of light blue solid colour. But they are still nice and I will keep them.,"January 16, 2019",Amazon Customer,4.0,4,https://www.amazon.ca/gp/profile/amzn1.account.AGDM6EL6KQ5CCGOVADBFU4RHROGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 20:46:42.815189,2020-10-05 20:46:42.952804,"Amazon Essentials Women's 5"" Inseam Patterned Chino Short",Amazon Essentials,"44,738",B002G9UDYG,AEMSB6GSI5FT23FLVCZWFTDE5PRQ,B07752L3W9
5,AEMSB6GSI5FT23FLVCZWFTDE5PRQ,True,POCKETS!,"I purchased these is a size 12, and they fit fairly true to size. The material is thick enough to not show lines, or feel like it's clinging to you.
There are no back pockets, only back pocket details.
But the best part of these shorts are the front pockets.
Actual. Functional. Pockets.
I can comfortably fit my phone in that front pocket. It's freeing to be able to use my hands again.","July 6, 2020",Sara,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEMSB6GSI5FT23FLVCZWFTDE5PRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 20:46:42.957683,2020-10-05 20:46:43.100179,"Amazon Essentials Women's 5"" Inseam Patterned Chino Short",Amazon Essentials,"44,738",B002G9UDYG,AEMSB6GSI5FT23FLVCZWFTDE5PRQ,B07752L3W9
6,AH5YYU6KOHTCD6CTL5DD42BPNWPA,True,"Very nice, affordable.","Very nice and affordable!
We like the color, shape and texture. Size as expected. Delivered sooner than date told. Happy so far, let see it on the battle when Covid's ""staying at home"" passed and we can go out to use them.","May 21, 2020",Pau,5.0,One,https://www.amazon.ca/gp/profile/amzn1.account.AH5YYU6KOHTCD6CTL5DD42BPNWPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 20:46:43.106068,2020-10-05 20:46:43.247556,"Amazon Essentials Women's 5"" Inseam Patterned Chino Short",Amazon Essentials,"44,738",B002G9UDYG,AEMSB6GSI5FT23FLVCZWFTDE5PRQ,B07752L3W9
7,AH4PEUPLHBY4T3MSNR3KADK6KEMA,True,"Nice soft fabric, well made.","Generous fit for me but I ahould have ordered a smaller size. I have another, similar pair that I loved to wear before I lost a few pounds. They are the same size and fabric. I would recommend these.","July 31, 2019",Terry,4.0,2,https://www.amazon.ca/gp/profile/amzn1.account.AH4PEUPLHBY4T3MSNR3KADK6KEMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 20:46:43.253411,2020-10-05 20:46:43.391063,"Amazon Essentials Women's 5"" Inseam Patterned Chino Short",Amazon Essentials,"44,738",B002G9UDYG,AEMSB6GSI5FT23FLVCZWFTDE5PRQ,B07752L3W9
8,AFRZIH4F4WTQ3ZX5LYIXEQLJBD3A,True,Great shorts,"Size 10, They fit perfectly and are well made. I washed them right away to see if there was shrinkage, but they did not shrink at all. They are not stretch fabric so get the size you would normally buy. I would definitely buy more if Amazon had more for sale.","July 10, 2020",Rebecca,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFRZIH4F4WTQ3ZX5LYIXEQLJBD3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 20:46:43.395942,2020-10-05 20:46:43.542343,"Amazon Essentials Women's 5"" Inseam Patterned Chino Short",Amazon Essentials,"44,738",B002G9UDYG,AEMSB6GSI5FT23FLVCZWFTDE5PRQ,B07752L3W9
9,AG7ETPB66WVOFBJ4I4CQPKY7NYGA,True,fit great and feel good,My only complaint with these shorts is that they don't come in fuchsia. The material is very nice and the fit is comfortable. I would buy these again.,"August 22, 2019",Dragon57,4.0,2,https://www.amazon.ca/gp/profile/amzn1.account.AG7ETPB66WVOFBJ4I4CQPKY7NYGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 20:46:43.547222,2020-10-05 20:46:43.686821,"Amazon Essentials Women's 5"" Inseam Patterned Chino Short",Amazon Essentials,"44,738",B002G9UDYG,AEMSB6GSI5FT23FLVCZWFTDE5PRQ,B07752L3W9
