,author_id,verified_purchase,review_title,reviews,date,reviewer_name,ratings,people_find_helpful,reviewer_profile_url,start_time,end_time,product_name,brand_name,rank,product_id
0,AELK67U3D2EEVSMVQVEEI2X657XQ,True,Really Good Quality A perfect Gift,I bought this for my mom as a gift and she love it so much. She its really soft and comfy to wear while also being a casual wear. The material is also very good quality especially to the touch you can tell its a thick and good material. All in all another amazing buy.,"November 28, 2019",aj,5.0,7,https://www.amazon.ca/gp/profile/amzn1.account.AELK67U3D2EEVSMVQVEEI2X657XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:44:18.213165,2020-09-20 23:44:18.497290,Woolen Bloom Women Lightweight Sweater Mock Neck Oversized Loose Fall Sweaters Pullover Long Sleeve Casual Winter Crop Tops,Woolen Bloom,"2,456",B002G9UDYG
1,AHP3XIOUXD2QKAVKIKFE3FUIRMCA,True,"Lovely sweater, buying more colours","Wonderful quality sweater! I’m truly impressed for the price, I’ll be buying more of them. It’s well made, soft and cut appropriately. It loses a star because the colour is not exactttllyy like the photo. I got a Camel colour and in the photo it looks a little more neutral toned and muted but in person it is more tan toned and vivid colour. I’m still keeping it because the colour is still super nice, I just dont think it’s as wearable for my complexion which is fair and cool as let’s say a more muted camel colour would be. I got a M but I am usually a L on top because I have a bigger chest. I wanted something more fitted this time and read that this was a larger fit so I went with the M and it fits perfect, just the way I wanted it too. I would say if you’d like for this sweater to be a bit more loose on you then for sure get the Same size you usually get in sweaters like this and it will fit a little baggy. If you want it fitted, then size down like I did.","January 18, 2020",Stella,4.0,3,https://www.amazon.ca/gp/profile/amzn1.account.AHP3XIOUXD2QKAVKIKFE3FUIRMCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:44:18.508027,2020-09-20 23:44:18.726534,Woolen Bloom Women Lightweight Sweater Mock Neck Oversized Loose Fall Sweaters Pullover Long Sleeve Casual Winter Crop Tops,Woolen Bloom,"2,456",B002G9UDYG
2,AGUXELMIVGL5V34XA4Q7ELXYSNEQ,True,Love this sweater.,"I am 5'3' and this sweater fits great. If you are taller you might find it short. I don't like to show my stomach when reaching for something. Love the feel of the wool. This is a bigger fitting sweater, no need to size up. I bought the brown and the colour is beautiful. The neckline is a crew neck, so it doesn't feel like it is choking you. Long sleeves, so it has a more cozy feel. Love this sweater.","February 3, 2020",Carol B,5.0,One,https://www.amazon.ca/gp/profile/amzn1.account.AGUXELMIVGL5V34XA4Q7ELXYSNEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:44:18.733366,2020-09-20 23:44:18.971506,Woolen Bloom Women Lightweight Sweater Mock Neck Oversized Loose Fall Sweaters Pullover Long Sleeve Casual Winter Crop Tops,Woolen Bloom,"2,456",B002G9UDYG
3,AFJRWITENOVZQZSWBJ373TZJZ2IQ,True,New favourite sweater,"This sweater is so comfy! Great quality and not itchy at all, I wore mine to work tucked in to my pants - love that they aren't very long and bulky. I'm 5'7,155 lbs with long arms and the medium fits a little baggy and the arms are very long (which never happens). I will buy more but small so they are a little more fitted. Thanks!","January 16, 2020",Liz,5.0,One,https://www.amazon.ca/gp/profile/amzn1.account.AFJRWITENOVZQZSWBJ373TZJZ2IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:44:18.978339,2020-09-20 23:44:19.147749,Woolen Bloom Women Lightweight Sweater Mock Neck Oversized Loose Fall Sweaters Pullover Long Sleeve Casual Winter Crop Tops,Woolen Bloom,"2,456",B002G9UDYG
4,AFMFTUFP5U4GPESAAHF3OO5PQV7A,True,Colour is just the same,"I wanted this to be larger on me, but it was fine.
It's quite a thick sweater. And the neck, although it is very stretchy is fitting.
I also bought the blue one, and it is identical to the green one. But in the picture it looks longer, which I would have preferred.","February 24, 2020",Catherine,4.0,One,https://www.amazon.ca/gp/profile/amzn1.account.AFMFTUFP5U4GPESAAHF3OO5PQV7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:44:19.153605,2020-09-20 23:44:19.312198,Woolen Bloom Women Lightweight Sweater Mock Neck Oversized Loose Fall Sweaters Pullover Long Sleeve Casual Winter Crop Tops,Woolen Bloom,"2,456",B002G9UDYG
5,AEVZD766UBQ75YJACBY4VJKTJ5FQ,True,"Gorgeous. Warm, not itchy at all.",She soft and warm. Dark green is gorgeous. It’s not as poofy or long as you’d think so get a size or two up if you want baggy. I got a small (I have among torsos though) and it’s kinda cropped. I’m going to get another one but this time a medium.,"January 21, 2020",Heidi,5.0,One,https://www.amazon.ca/gp/profile/amzn1.account.AEVZD766UBQ75YJACBY4VJKTJ5FQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:44:19.318054,2020-09-20 23:44:19.475777,Woolen Bloom Women Lightweight Sweater Mock Neck Oversized Loose Fall Sweaters Pullover Long Sleeve Casual Winter Crop Tops,Woolen Bloom,"2,456",B002G9UDYG
6,AHX6NUBSKUZ3RCW7Q6KPRUFCSBOA,True,My new favourite sweater,Excellent quality and a great price! I have a similar sweater that cost me $150 at a retail store and this is every bit as good! Very cute! I suggest going a size up if you’re less comfortable with the cropped thing. I’m a little over 5’6” and 130lbs and the medium was just right for the slightly baggy but still cute look. Plus it is long enough to cover my stomach. Just perfect!,"January 29, 2020",Amazon Customer,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHX6NUBSKUZ3RCW7Q6KPRUFCSBOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:44:19.481589,2020-09-20 23:44:19.637885,Woolen Bloom Women Lightweight Sweater Mock Neck Oversized Loose Fall Sweaters Pullover Long Sleeve Casual Winter Crop Tops,Woolen Bloom,"2,456",B002G9UDYG
7,AEITTSUOMKA4HBJRTUCZRHKK4OTA,True,Not like the picture,This is a really nice sweater but the only thing that you have to keep in mind is that it’s a little short! On the model in the picture it comes down past her waist but in reality it sits just above your hip bone. The material is not soft it’s more like an itchy wool but the sweater is still really cute and is very good quality!,"June 4, 2020",Melissa,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEITTSUOMKA4HBJRTUCZRHKK4OTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:44:19.644718,2020-09-20 23:44:19.799267,Woolen Bloom Women Lightweight Sweater Mock Neck Oversized Loose Fall Sweaters Pullover Long Sleeve Casual Winter Crop Tops,Woolen Bloom,"2,456",B002G9UDYG
8,AFCTIVJVS37ETB46IDGG5N3B652A,True,Excellente qualité !,"Pull épais, belle couleur brune foncée, le tissage est de bonne qualité. Après plusieurs lavage il garde sa forme et sa couleur. Le col montant donne un look chic relax. Je fais 5'10'', 135lbs et il est un peu oversized comme je le souhaitais. Il m'arrive juste au niveau d'un jeans taille moyenne. N'est pas un crop top. Je vais me le procurer dans d'autres couleurs! Je recommande fortement!","February 12, 2020",Amazon Customer,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFCTIVJVS37ETB46IDGG5N3B652A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:44:19.808857,2020-09-20 23:44:20.054381,Woolen Bloom Women Lightweight Sweater Mock Neck Oversized Loose Fall Sweaters Pullover Long Sleeve Casual Winter Crop Tops,Woolen Bloom,"2,456",B002G9UDYG
9,AG37NXY7ECX5N3NEMGXSK5L2R7WQ,True,Poor construction,"Great sweater but arrived damaged with holes in the arms (which I realize after it’s first hand-wash cycle) really cozy and pretty good quality material for the price but, not the best construction. Hoping I can stitch or conceal the arm hole somehow!","December 2, 2019",Amazon Customer,3.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AG37NXY7ECX5N3NEMGXSK5L2R7WQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:44:20.061213,2020-09-20 23:44:20.268701,Woolen Bloom Women Lightweight Sweater Mock Neck Oversized Loose Fall Sweaters Pullover Long Sleeve Casual Winter Crop Tops,Woolen Bloom,"2,456",B002G9UDYG
