,author_id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id
0,AHR4GGFJ2KZVMUAR2IYERDRYTV2A,"January 9, 2020",Easy,Easy to install and feels sturdy.,yes,0,5.0,https://www.amazon.ca/Motion-Swivel-Articulating-600x400mm-PERLESMITH/dp/B077XC8M5V/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-19 00:38:29.520434,2020-09-19 00:38:38.830274,katie,Clothing & Accessories,B002G9UDYG
1,AHR4GGFJ2KZVMUAR2IYERDRYTV2A,"January 9, 2020",Good quality and fit,"Good quality and fit, great price!",yes,0,5.0,https://www.amazon.ca/Hanes-Sleeve-Beefy-T-Black-Medium/dp/B00JUM5O0U/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-19 00:38:46.921000,2020-09-19 00:38:55.191265,katie,Clothing & Accessories,B002G9UDYG
2,AHR4GGFJ2KZVMUAR2IYERDRYTV2A,"December 12, 2018",Awkward fit,"Length is too short, bottom white area is thin, see through material",no,0,2.0,https://www.amazon.ca/Matoen-Nursing-Maternity-Sleeved-Striped/dp/B07GGQLQ4W/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-19 00:39:02.281875,2020-09-19 00:39:09.572927,katie,Clothing & Accessories,B002G9UDYG
3,AHR4GGFJ2KZVMUAR2IYERDRYTV2A,"December 12, 2018",Way too small,"Way too small, even ordering a size up. Material is very thin",no,0,1.0,https://www.amazon.ca/Breastfeeding-Maternity-Nursing-Pregnant-Hooded/dp/B07FMSPKFP/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-19 00:39:18.665502,2020-09-19 00:39:24.919936,katie,Clothing & Accessories,B002G9UDYG
4,AHR4GGFJ2KZVMUAR2IYERDRYTV2A,"December 12, 2018",Great quality,"Super soft, thick and really good quality",yes,0,5.0,https://www.amazon.ca/Contoured-Changing-2-Pack-BlueSnail-jacquard/dp/B075ZN99WN/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-19 00:39:33.017964,2020-09-19 00:39:39.270579,katie,Clothing & Accessories,B002G9UDYG
5,AHR4GGFJ2KZVMUAR2IYERDRYTV2A,"November 29, 2018",Great quality,"Beautiful, good quality book! I love the art work and design!",yes,0,5.0,https://www.amazon.ca/Minimalist-Keepsake-Milestone-Journal-Friendly/dp/B07DN6X51K/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-19 00:39:46.362692,2020-09-19 00:39:53.670456,katie,Clothing & Accessories,B002G9UDYG
6,AHR4GGFJ2KZVMUAR2IYERDRYTV2A,"November 29, 2018",Not adult size,"This toque is tiny, it must be a youth size, it barely fits my head and gives me headaches everytime I wear it! Wish I could exchange it but I've already worn it. So disappointed!!",yes,0,1.0,https://www.amazon.ca/Carhartt-Acrylic-Watch-Black-Size/dp/B002G9UDYG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-19 00:40:01.766541,2020-09-19 00:40:11.033609,katie,Clothing & Accessories,B002G9UDYG
7,AHR4GGFJ2KZVMUAR2IYERDRYTV2A,"November 3, 2018",Great quality,"Great quality, fits my NB perfect!",yes,0,5.0,https://www.amazon.ca/YJWAN-Toddler-Infant-Beanie-Cotton/dp/B07C6G4VHH/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-19 00:40:20.129205,2020-09-19 00:40:27.402675,katie,Clothing & Accessories,B002G9UDYG
8,AHR4GGFJ2KZVMUAR2IYERDRYTV2A,"October 24, 2018","Boxy, shorter than in picture","The quality is good but the shirt is boxy and not as long or form fitting as in the picture. I'm 5'6"" and 150lbs and a medium fit well.",yes,0,3.0,https://www.amazon.ca/U-Pretty-Breastfeeding-Nursing-Maternity-Clothes/dp/B07DKY7T2T/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-19 00:40:36.502049,2020-09-19 00:40:45.787059,katie,Clothing & Accessories,B002G9UDYG
9,AHR4GGFJ2KZVMUAR2IYERDRYTV2A,"October 30, 2017",Five Stars,"Nice case, exactly as shown in pic",yes,One,5.0,https://www.amazon.ca/Strips-Marble-Plastic-Samsung-Galaxy/dp/B06ZY8D4N3/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-19 00:40:54.880143,2020-09-19 00:41:02.173316,katie,Clothing & Accessories,B002G9UDYG
