,author_id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id
0,AGXAT5BGGY5RZQ2JHASCDCRH7R6A,"August 22, 2020",Dont buy,I got the black beanie and it was way too long. A lot longer then what they show in the pictures.,yes,0,3.0,https://www.amazon.ca/Carhartt-Acrylic-Watch-Black-Size/dp/B002G9UDYG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:18:54.679789,2020-09-18 16:19:00.970926,yi chen,Clothing & Accessories,B002G9UDYG
1,AGXAT5BGGY5RZQ2JHASCDCRH7R6A,"July 23, 2020",Good,Really cute and good quality,yes,0,5.0,https://www.amazon.ca/Retro-Thick-Sunglasses-Goggles-Checked/dp/B077VDQ2M8/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:19:08.068831,2020-09-18 16:19:17.359561,yi chen,Clothing & Accessories,B002G9UDYG
2,AGXAT5BGGY5RZQ2JHASCDCRH7R6A,"July 23, 2020",Good,Not the best quality but it still works. Really cute too,yes,0,5.0,https://www.amazon.ca/Anpro-Handkerchief-Decoration-Multicolor-Multifunction/dp/B07N8PCGDF/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:19:24.475095,2020-09-18 16:19:30.753220,yi chen,Clothing & Accessories,B002G9UDYG
3,AGXAT5BGGY5RZQ2JHASCDCRH7R6A,"November 4, 2019",Excellent customer care,"Very soft and confit ,Excellent experience for purchase this item, even have a problem but they are solved faster than I thought .",yes,0,5.0,https://www.amazon.ca/Everlasting-Comfort-Orthopedic-Sciatica-Tailbone/dp/B01EBDV9BU/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:19:37.866926,2020-09-18 16:19:47.195329,yi chen,Clothing & Accessories,B002G9UDYG
4,AGXAT5BGGY5RZQ2JHASCDCRH7R6A,"April 6, 2016",Five Stars,"It's good working, better than small one, I will buy again next time!",yes,0,5.0,https://www.amazon.ca/dp/B015HAIWF2/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:19:56.305420,2020-09-18 16:20:03.634746,yi chen,Clothing & Accessories,B002G9UDYG
5,AGXAT5BGGY5RZQ2JHASCDCRH7R6A,"April 6, 2016",So sucks. I will recommend bigger one,"It's no worth the price,no really work, but over the price. So sucks. I will recommend bigger one!",yes,0,1.0,https://www.amazon.ca/Mpow-Security-Wireless-Waterproof-Driveway/dp/B00S2A7BKW/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:20:12.744643,2020-09-18 16:20:21.050717,yi chen,Clothing & Accessories,B002G9UDYG
6,AGXAT5BGGY5RZQ2JHASCDCRH7R6A,"December 11, 2015",Five Stars,Really soft!,yes,0,5.0,https://www.amazon.ca/Baby-Banana-Bendable-Training-Toothbrush/dp/B002QYW8LW/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:20:31.129305,2020-09-18 16:20:39.414837,yi chen,Clothing & Accessories,B002G9UDYG
7,AGXAT5BGGY5RZQ2JHASCDCRH7R6A,"December 11, 2015",Five Stars,Great quality but too big and higher for me !,yes,0,5.0,https://www.amazon.ca/Wilton-W9952-Cake-Caddy/dp/B000EN4FCM/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:20:46.502332,2020-09-18 16:20:55.760961,yi chen,Clothing & Accessories,B002G9UDYG
8,AGXAT5BGGY5RZQ2JHASCDCRH7R6A,"December 11, 2015",Five Stars,Baby loves it!,yes,0,5.0,https://www.amazon.ca/Born-Free-Classic-Bottle-9-Ounce/dp/B008S617UA/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:21:03.842924,2020-09-18 16:21:12.094484,yi chen,Clothing & Accessories,B002G9UDYG
9,AGXAT5BGGY5RZQ2JHASCDCRH7R6A,"December 11, 2015",Four Stars,Good size but looks no good quality!,yes,0,4.0,https://www.amazon.ca/Stainless-Blending-Whisking-Stirring-Ouddy/dp/B00MHNZ85U/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:21:19.180025,2020-09-18 16:21:27.462799,yi chen,Clothing & Accessories,B002G9UDYG
10,AGXAT5BGGY5RZQ2JHASCDCRH7R6A,"December 11, 2015",But is good quality!,"It is small than I thought, But is good quality!",yes,0,5.0,https://www.amazon.ca/Wilton-409-7712-Angled-Spatula-9-Inch/dp/B00F0A6GDU/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:21:37.568098,2020-09-18 16:21:45.255857,yi chen,Clothing & Accessories,B002G9UDYG
11,AGXAT5BGGY5RZQ2JHASCDCRH7R6A,"December 1, 2015",Five Stars,nice..,yes,0,5.0,https://www.amazon.ca/Born-Free-Classic-Bottle-Gift/dp/B008S61D54/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:21:55.336373,2020-09-18 16:22:04.623112,yi chen,Clothing & Accessories,B002G9UDYG
12,AGXAT5BGGY5RZQ2JHASCDCRH7R6A,"December 1, 2015",Five Stars,It is really good .,yes,0,5.0,https://www.amazon.ca/dp/B0027VIS5E/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:22:11.757574,2020-09-18 16:22:21.347251,yi chen,Clothing & Accessories,B002G9UDYG
13,AGXAT5BGGY5RZQ2JHASCDCRH7R6A,"November 26, 2015",Five Stars,Great!,yes,0,5.0,https://www.amazon.ca/Ouddy-Stainless-Zester-Cheese-Grater/dp/B00M2KI0YO/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:22:29.438086,2020-09-18 16:22:35.688043,yi chen,Clothing & Accessories,B002G9UDYG
14,AGXAT5BGGY5RZQ2JHASCDCRH7R6A,"November 26, 2015",Five Stars,Good stuff and I love it!,yes,0,5.0,https://www.amazon.ca/Ateco-Aluminum-Removable-Bottom-3-Inch/dp/B000FEM2XO/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:22:43.771230,2020-09-18 16:22:52.017175,yi chen,Clothing & Accessories,B002G9UDYG
15,AGXAT5BGGY5RZQ2JHASCDCRH7R6A,"November 18, 2015",Five Stars,"Really like it, even better than I bought before !",yes,0,5.0,https://www.amazon.ca/Etekcity-Digital-Measurement-Supported-Tempered/dp/B00NQ254A0/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:23:02.126926,2020-09-18 16:23:08.382065,yi chen,Clothing & Accessories,B002G9UDYG
16,AGXAT5BGGY5RZQ2JHASCDCRH7R6A,"November 11, 2015",Five Stars,That is really good things! Better than before I bought from eBay!,yes,0,5.0,https://www.amazon.ca/Fish-Mate-F14-Aquarium-Feeder/dp/B000YK5W18/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:23:16.469090,2020-09-18 16:23:23.742482,yi chen,Clothing & Accessories,B002G9UDYG
17,AGXAT5BGGY5RZQ2JHASCDCRH7R6A,"February 23, 2015","and really good stuff, just have a little noise when the ...","That is really from Japan, and really good stuff, just have a little noise when the machine working, but that is not big deal! I just like it!",yes,One,5.0,https://www.amazon.ca/Panasonic-EH-SA33-P-NanoCare-Steamer-Japanese/dp/B00MFBG33K/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:23:32.850031,2020-09-18 16:23:39.099343,yi chen,Clothing & Accessories,B002G9UDYG
18,AGXAT5BGGY5RZQ2JHASCDCRH7R6A,"September 23, 2014",i bought this case is better than the Glass Screen Protector,i bought this case is better than the Glass Screen Protector .fit size.but i will change it when i buy another more flexible case..,yes,One,4.0,https://www.amazon.ca/iPhone-Armor-Apple-4-7-inch-SlimProtect/dp/B00MF8U6EU/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:23:46.204597,2020-09-18 16:23:52.471741,yi chen,Clothing & Accessories,B002G9UDYG
19,AGXAT5BGGY5RZQ2JHASCDCRH7R6A,"September 23, 2014",that is waste your money,"the size too small,not fit for my iphone 6...I hope the other customer don't buy it again...that is waste your money.",yes,2,1.0,https://www.amazon.ca/Tech-Armor-Ballistic-Protector-Tempered/dp/B00EL94RQE/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:24:01.580128,2020-09-18 16:24:08.916203,yi chen,Clothing & Accessories,B002G9UDYG
