,author_id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id
0,AGKJ6QTXGKGPCA64TVA5KRWINY2A,"November 20, 2019",Not as baggy but still comfy and cute!,"Super cute, colour is the same as the picture, not quite as baggy as it is in the picture though. Pockets are very large which is awesome",yes,0,4.0,https://www.amazon.ca/Viottis-Overszie-Turtleneck-Pullover-Sweater/dp/B0769HJL4R/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 22:22:10.735069,2020-09-30 22:22:18.035343,Sabrina,Clothing & Accessories,B00T7U6FDK
1,AGKJ6QTXGKGPCA64TVA5KRWINY2A,"November 20, 2019",Looks amazing!,"Looks just like photo and surprisingly well made! Nice size and pretty easy to assemble. Shipping was also super fast, I have no complaints.",yes,0,5.0,https://www.amazon.ca/Transitional-Distressed-Etagere-Shelves-Switch/dp/B07JP73YP4/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 22:22:25.125005,2020-09-30 22:22:31.404900,Sabrina,Clothing & Accessories,B00T7U6FDK
2,AGKJ6QTXGKGPCA64TVA5KRWINY2A,"November 20, 2019",Good buy,Bought a 33ft string of fairy lights and bought these to put them up. The string clips in perfectly and you can barely see them! They come with extra adhesive strips and plenty of clips,yes,0,5.0,https://www.amazon.ca/Command-17026CLR-C-Decorating-Clips-Strips/dp/B00EZ0QMMQ/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 22:22:38.502713,2020-09-30 22:22:47.773732,Sabrina,Clothing & Accessories,B00T7U6FDK
3,AGKJ6QTXGKGPCA64TVA5KRWINY2A,"July 19, 2019",Yes,"Great product for price, seems pretty accurate so far, it doesn’t change every time I step on the scale.",yes,0,5.0,https://www.amazon.ca/Etekcity-Digital-Bathroom-Measure-Backlight/dp/B07D2YHJWP/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 22:22:55.876740,2020-09-30 22:23:05.110319,Sabrina,Clothing & Accessories,B00T7U6FDK
4,AGKJ6QTXGKGPCA64TVA5KRWINY2A,"July 19, 2019",Yes,Definitely worth the cheap price! Easy to use makes applying face masks much easier and cleaner,yes,0,5.0,https://www.amazon.ca/Plastics-SOMIER-Silicone-Spatula-Measuring/dp/B07H8KTMVS/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 22:23:13.194407,2020-09-30 22:23:20.453301,Sabrina,Clothing & Accessories,B00T7U6FDK
5,AGKJ6QTXGKGPCA64TVA5KRWINY2A,"June 17, 2019",Amazing buy! Love it,Absolutely love this jacket! Would recommend ordering a size up if you want it looser like in the pic but good thick real denim material. POCKETS ARE FAKE! I’m 5’2 120 lbs bought a large and it’s fits a bit baggy on me so I can easily fit sweaters under it,yes,0,4.0,https://www.amazon.ca/LifeShe-Women-Button-Jackets-Hooded/dp/B07JB4PSPK/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 22:23:28.550683,2020-09-30 22:23:37.803996,Sabrina,Clothing & Accessories,B00T7U6FDK
6,AGKJ6QTXGKGPCA64TVA5KRWINY2A,"June 17, 2019",100% recommend,"Fits perfectly, super comfortable, pockets are awesome and they stay up! I’m 5,2 120lbs bought medium in these as well as other colours and also capris they fit perfect",yes,0,5.0,https://www.amazon.ca/ALONG-FIT-Leggings-Pockets-Control/dp/B07DDGH1Z9/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 22:23:47.895673,2020-09-30 22:23:56.171572,Sabrina,Clothing & Accessories,B00T7U6FDK
7,AGKJ6QTXGKGPCA64TVA5KRWINY2A,"March 6, 2019",Awesome,"Great product super comfy. I think they may be on the smaller size for men so if you’re a dude probably order a size up. I’m a 5’2 120lbs woman, ordered a large and it’s a perfectly baggy! Definitely worth it!",yes,0,5.0,https://www.amazon.ca/Jerzees-Adult-Pullover-Hooded-Sweatshirt/dp/B00T7U6QXY/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 22:24:04.263173,2020-09-30 22:24:11.531687,Sabrina,Clothing & Accessories,B00T7U6FDK
8,AGKJ6QTXGKGPCA64TVA5KRWINY2A,"July 14, 2018",Worth it,Soft and comfortable great product for price. Can be used alone or with cover,yes,0,5.0,https://www.amazon.ca/Utopia-Bedding-Alternative-Comforter-White/dp/B01JPECQBM/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 22:24:18.625239,2020-09-30 22:24:25.910452,Sabrina,Clothing & Accessories,B00T7U6FDK
9,AGKJ6QTXGKGPCA64TVA5KRWINY2A,"July 14, 2018",Amazing,Awesome product looks just like the picture and was super fast shipping! The size is off by maybe an inch or 2 but overall definitely worth the price. Customer service was great too responded fast and was super helpful :),yes,0,5.0,https://www.amazon.ca/PYHQ-Landscape-Tapestry-Bohemian-Mountain/dp/B0772SWR9K/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 22:24:34.994724,2020-09-30 22:24:42.227655,Sabrina,Clothing & Accessories,B00T7U6FDK
