,author_id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id
0,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"September 7, 2020",Good product,"Excellent bags, good variety I'm sizes, the big one fit my winter coat nicely.",yes,0,5.0,https://www.amazon.ca/Delicate-Lingerie-XX-Large-Stocking-Underwear/dp/B01F790P7Q/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:24:29.013145,2020-09-18 16:24:35.349434,Amazon Customer,Clothing & Accessories,B002G9UDYG
1,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"September 7, 2020",Disappointed,"Seemed I was not the first to have this product. My daughter's came with a tag on the zipper nicely put I. The box mine was not so. The zipper maybe an issue, has a ripple in it. Disappointed",yes,0,2.0,https://www.amazon.ca/Herschel-Supply-Co-Fifteen-Black/dp/B00VWM6DT2/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:24:44.468657,2020-09-18 16:24:52.768659,Amazon Customer,Clothing & Accessories,B002G9UDYG
2,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"September 7, 2020",Excellent replacement rings,"Great product, better than the original ring. Loved the different coloured rings. I didn't notice an odour after cooking like I do with the original one. So happy I gave 2 to my daughter. Great product!",yes,0,5.0,https://www.amazon.ca/Silicone-Sealing-Replacement-Accessoires-Transparent/dp/B01NBV78EP/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:25:01.895194,2020-09-18 16:25:10.176105,Amazon Customer,Clothing & Accessories,B002G9UDYG
3,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"September 7, 2020",It does the job,"Good product, did a great job on clean my grand children's mess. Not sure how good it will work on pet hair but it's a handy item to have in my vehicle. The cord was nice and long. Glad I bought this, it's convenient and after a few uses it would have paid for its self.",yes,0,4.0,https://www.amazon.ca/KUTIME-Powerful-Handheld-Cord%EF%BC%8CWet-Suitable/dp/B083BJGBLR/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:25:19.262177,2020-09-18 16:25:28.573236,Amazon Customer,Clothing & Accessories,B002G9UDYG
4,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"August 4, 2020","Perfect, this is the one","I did alot of research before I bought this product, so glad I did. Excellent product, holds my s10 plus with a heavy case perfectly. It's easy to install however I found the ball swivel to be tight but it's good knowing my phone won't be rotating in the holder. I went over several pot holes and bumps and it was solid in the holder. Worth while purchase. Just remember it does block your air vent so be mindful about turning on the heater or AC it may effect the phone. Overall very happy.",yes,19,5.0,https://www.amazon.ca/andobil-Ultimate-Smartphone-Hands-Free-Compatible/dp/B07SN3DKSV/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:25:38.676228,2020-09-18 16:25:47.942274,Amazon Customer,Clothing & Accessories,B002G9UDYG
5,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"August 3, 2020","Sad, but they broke","Unfortunately, after a couple of months they broke. They were good but not durable enough for children.",yes,0,3.0,https://www.amazon.ca/Headphone-Bluetooth-Wireless-Protection-Cellphone/dp/B082V3TZ28/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:25:57.036478,2020-09-18 16:26:05.259831,Amazon Customer,Clothing & Accessories,B002G9UDYG
6,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"July 16, 2020",Excellent case!,"Wow, this is a beast! I was surprised to see how big it was, this is not for someone with small hands unless you workout. Really happy with this case, the price is really worth it. Let's hope the red on the metal frame doesn't chip. Only thing I find strange, why is the power key at the side indented and the volume buttons stick out?",yes,0,5.0,https://www.amazon.ca/Seacosmo-Full-Body-Military-Shockproof-Samsung/dp/B07S92JY94/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:26:13.345386,2020-09-18 16:26:19.623656,Amazon Customer,Clothing & Accessories,B002G9UDYG
7,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"July 4, 2020","Excellent product, exactly what I wanted","Anker did it again, another fantastic purchase, I will be buying my daughter one",yes,0,5.0,https://www.amazon.ca/Anker-SoundCore-Official-Travel-Case/dp/B072K1PHVX/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:26:26.712260,2020-09-18 16:26:33.938921,Amazon Customer,Clothing & Accessories,B002G9UDYG
8,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"July 4, 2020",Better is out there,"Terrible quality, broke after 5th use.",yes,0,1.0,https://www.amazon.ca/Acrimet-Premium-Stackable-Stainless-Steel/dp/B00QKR9XM8/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:26:44.019371,2020-09-18 16:26:51.233098,Amazon Customer,Clothing & Accessories,B002G9UDYG
9,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"June 3, 2020",We love the song!,Great book!! Parents be mindful.. this books seems to be slightly inappropriate with regards to the donkeys differences. However my daughter LOVES it. We use our Alexa tons lay the song for us!,yes,0,5.0,https://www.amazon.ca/Wonky-Donkey-Craig-Smith/dp/0545261244/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:26:59.315450,2020-09-18 16:27:07.567139,Amazon Customer,Clothing & Accessories,B002G9UDYG
10,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"June 3, 2020",Great moisturizer,"This product is amazing!! I have natural 4C curly hair, and my daughter is bi racial. This product works WONDERS in our hair! Definitely a must buy!",yes,One,5.0,https://www.amazon.ca/Renpure-Coconut-Whipped-Leave-Conditioner/dp/B00JJQ7342/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:27:14.667226,2020-09-18 16:27:20.925455,Amazon Customer,Clothing & Accessories,B002G9UDYG
11,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"June 3, 2020",Doesn’t lay flat,"The cot is good, however it doesn’t fully lay flat.. still a great bed tho!! We used it for sleepover with grandma",yes,0,3.0,https://www.amazon.ca/Regalo-Baby-Cot-Portable-Pink/dp/B0088UXLSW/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:27:31.018444,2020-09-18 16:27:38.300830,Amazon Customer,Clothing & Accessories,B002G9UDYG
12,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"May 22, 2020",Love love this case,"Another excellent product from Unicorn Beetle. I bought this for my LG and now my Samsung. Quality product, light weight but very sturdy. This does not come with a screen protector the s10 comes with a preinstalled one. Kick stand is an added bonus, wish it didn't come with the belt holder I have no use for it. Excellent product makes my phone feel really protected. I have had my LG case for 2 years and still looks like brand new.",yes,One,5.0,https://www.amazon.ca/Samsung-SUPCASE-Full-Body-Kickstand-Protector/dp/B07PVFL2MK/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:27:45.394329,2020-09-18 16:27:54.665865,Amazon Customer,Clothing & Accessories,B002G9UDYG
13,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"May 22, 2020",Another good Ankor product,"I'm a proud supporter of Ankor products and this one didn't disappoint. Its much smaller than I had imagined but it's does charge super fast. Overall, it is doing what I wanted, next time I will buy a bigger one so I can charge more than one phone at a time but for the price is great.",yes,0,4.0,https://www.amazon.ca/Wireless-Anker-Qi-Certified-Compatible-Fast-Charging/dp/B07DBX67NC/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:28:01.759008,2020-09-18 16:28:08.039509,Amazon Customer,Clothing & Accessories,B002G9UDYG
14,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"April 19, 2020",Another quality product from Soundcore,"Another wonderful product from Soundcore, I really like the quality and price of their products. The base is not bad, took off the headset and my ears are still vibrating. It's a good quality product for the money. I have a Ankor speaker so I know the battery life in this headset is going to last.",yes,0,4.0,https://www.amazon.ca/Soundcore-Bluetooth-Headphones-Foldable-Certified/dp/B07SHG4H92/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:28:15.132790,2020-09-18 16:28:23.436301,Amazon Customer,Clothing & Accessories,B002G9UDYG
15,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"December 29, 2019","Great value, great product","Fantastic product, works much better than more expensive systems. If you want peace and quiet and knowing it's soothing for your baby buy this product.",yes,0,5.0,https://www.amazon.ca/Fisher-Price-Music-Lights-Elephant/dp/B01IV0YZL0/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:28:30.528598,2020-09-18 16:28:38.818651,Amazon Customer,Clothing & Accessories,B002G9UDYG
16,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"December 29, 2019",Don't waste your money,Useless,yes,0,2.0,https://www.amazon.ca/Everlast-ER7695YE-Power-Tower/dp/B013K542IC/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:28:47.913391,2020-09-18 16:28:57.195364,Amazon Customer,Clothing & Accessories,B002G9UDYG
17,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"December 29, 2019","Good product, does what I expected","Good product, adds weight to the tablet but it is protecting it so you must expect that, just wish it came with a built in screen protector I would have given it 5 stars. The colour is great, fast delivery.",yes,0,4.0,https://www.amazon.ca/SM-T290-Kickstand-Resistant-Samsung-Darkublue/dp/B07XBKYHGN/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:29:05.287209,2020-09-18 16:29:12.546186,Amazon Customer,Clothing & Accessories,B002G9UDYG
18,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"December 3, 2019","Not happy, poor product","This product was used, I would not allow my children to use this car seat it's too flimsy.",yes,One,1.0,https://www.amazon.ca/Evenflo-Maestro-Harness-Booster-Crestone/dp/B07CJDFD8N/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:29:21.639534,2020-09-18 16:29:27.937686,Amazon Customer,Clothing & Accessories,B002G9UDYG
19,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"October 27, 2019",Well worth the money!,"Excellent product, really sturdy and looks really nice - has an expensive look to it, it's longer than I thought and looks good in my hallway. It took me 8 minutes to set it up.",no,0,4.0,https://www.amazon.ca/Zinus-Leather-Tufted-Hallway-Storage/dp/B01N4JB4J8/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:29:35.030210,2020-09-18 16:29:43.293399,Amazon Customer,Clothing & Accessories,B002G9UDYG
20,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"October 17, 2019",Are you looking for a deep tissue massage? This is it!,"If you are looking for a deep massage this is the right product.
Pros
Quiet, efficient, gets deep down into the muscle tissue, very reasonably priced for such a good quality product, feels great, like it's doing something good.
Cons
heavy, the heat is luke warm
Overall it's a good quality product, let's see how long it will last.",yes,0,4.0,https://www.amazon.ca/Naipo-Percussion-Interchangeable-Wide-range-Adjustable/dp/B01N0ZB7Y3/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:29:50.392794,2020-09-18 16:29:58.647872,Amazon Customer,Clothing & Accessories,B002G9UDYG
21,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"October 1, 2019",Not worth it,"The dollar store sales the same product, I find these were cheap quality, very small and waste of money.",yes,0,2.0,https://www.amazon.ca/Ximito-Packing-Luggage-Waterproof-Organizers/dp/B07GXZRHKF/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:30:08.736753,2020-09-18 16:30:16.021215,Amazon Customer,Clothing & Accessories,B002G9UDYG
22,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"October 1, 2019",Good quality nice a,"I have a super size head and this hat fits nicely, lots of room at the top, good quality warm hat.",yes,0,4.0,https://www.amazon.ca/Carhartt-Acrylic-Watch-Black-Size/dp/B002G9UDYG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:30:23.116754,2020-09-18 16:30:31.381063,Amazon Customer,Clothing & Accessories,B002G9UDYG
23,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"August 9, 2019",Amazing don't hesitate to buy!!!,"Wow!! This is the most amazing good quality head band I have ever bought. I will never use a scarf again, the designs are amazing, where do I get more??? They are so good I gave my daughter 3, we are so in love with them. Worth every cent, I am sooooo delighted with this product.",yes,0,5.0,https://www.amazon.ca/Magic-Seamless-Bandanas-Headband-Print/dp/B01DR0YWA8/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:30:40.472802,2020-09-18 16:30:48.752553,Amazon Customer,Clothing & Accessories,B002G9UDYG
24,AEQY4ZG7NGRDPKPVIEQ75CQ7F5LA,"July 22, 2019",Good toy,Great little toy,yes,0,4.0,https://www.amazon.ca/Infantino-Flip-Flop-Frog-Rattle/dp/B00IR4F3OY/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 16:30:58.847466,2020-09-18 16:31:06.137089,Amazon Customer,Clothing & Accessories,B002G9UDYG
