,author_id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id
0,AGXXJNZSRQFUNPCQG26DVKPUXZ5A,"March 22, 2020",I love it!,Exactly as pictured. Great quality. I basically live in it now. I’ll be buying it in the neon yellow colour soon!,yes,0,5.0,https://www.amazon.ca/Carhartt-Acrylic-Watch-Black-Size/dp/B002G9UDYG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:03:28.023305,2020-09-18 21:03:37.276639,B,Clothing & Accessories,B002G9UDYG
1,AGXXJNZSRQFUNPCQG26DVKPUXZ5A,"March 22, 2020","Decal is orange, not red",Fantastic sweatshirt. I purchased as a gift for my brother-in-law and he loved it. One thing to note is that the writing on the arm is actually a vibrant orange colour and not red as pictured. I actually prefer the orange with the blue/teal colour of the hoodie! It looks great,yes,0,5.0,https://www.amazon.ca/Carhartt-Midweight-Signature-Sweatshirt-Superior/dp/B01DI7Z4QG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:03:46.369103,2020-09-18 21:03:53.640807,B,Clothing & Accessories,B002G9UDYG
2,AGXXJNZSRQFUNPCQG26DVKPUXZ5A,"September 24, 2019",Pop it on and your pimple is gone,"These are my new favourite thing. Pop them on at night, and voila, pimple is flattened down by morning! Some of the juicier monsters require a two night treatment - but these certainly handle the job. Will be repurchasing",yes,0,5.0,https://www.amazon.ca/Cosrx-cosrx-pimple-master-pounds/dp/B01N8XCGIO/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:04:02.731715,2020-09-18 21:04:10.006121,B,Clothing & Accessories,B002G9UDYG
3,AGXXJNZSRQFUNPCQG26DVKPUXZ5A,"September 24, 2019",Great!,Purchased as a gift for my dad and he loves it. Uses it regularly,yes,0,5.0,https://www.amazon.ca/Weston-Roma-Wooden-Pasta-Drying/dp/B000WYI1RS/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:04:17.085522,2020-09-18 21:04:24.342074,B,Clothing & Accessories,B002G9UDYG
4,AGXXJNZSRQFUNPCQG26DVKPUXZ5A,"September 24, 2019",Exactly as Described,Exactly as described. Popped into my machine easily. Quick shipping and no issues with my package. Would purchase again from this seller.,yes,0,5.0,https://www.amazon.ca/Frigidaire-5304507158-Dishwasher-Equipment-Manufacturer/dp/B06Y3CXRLP/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:04:32.433681,2020-09-18 21:04:38.730077,B,Clothing & Accessories,B002G9UDYG
5,AGXXJNZSRQFUNPCQG26DVKPUXZ5A,"July 2, 2019",Great!,Arrived on time and in perfect working order. Exactly as described. Works great with my iPhone 7,yes,0,5.0,https://www.amazon.ca/Certified-Lightning-Auxiliary-Headphones-Speakers/dp/B07J9MJJFC/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:04:45.822733,2020-09-18 21:04:55.080115,B,Clothing & Accessories,B002G9UDYG
6,AGXXJNZSRQFUNPCQG26DVKPUXZ5A,"January 10, 2019","Size up for looser, more relaxed fit","I ordered a medium after reading other reviews about the sizing, and I’m glad I did! I normally wear a small and The medium i ordered is roomy and fits similarly to the picture.

The fabric is a soft and warm fleecy material, but definitely not high quality - which I wasn’t expecting for the price. A bit of a chemical scent upon opening the package, but it disappeared pretty quickly and was gone after a wash.

The stitching is pretty good, but there are definitely a few longer loose threads that hadn’t been snipped off.

4 stars because I ordered the sweater in grey, which in the image appears to be a lovely cool, pale grey - but in reality is a murky light green/grey - almost like when some cheap dyes fade in the sunlight.

I’ll still wear it, and overall I’m very happy with the purchase.",no,One,4.0,https://www.amazon.ca/dp/B07JFTDMQQ/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:05:03.167963,2020-09-18 21:05:11.457219,B,Clothing & Accessories,B002G9UDYG
7,AGXXJNZSRQFUNPCQG26DVKPUXZ5A,"December 4, 2014",Five Stars,Item arrived exactly when they said it would - no hassle. Would purchase again.,yes,0,5.0,https://www.amazon.ca/dp/B00AA6CS86/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:05:20.549401,2020-09-18 21:05:29.831694,B,Clothing & Accessories,B002G9UDYG
8,AGXXJNZSRQFUNPCQG26DVKPUXZ5A,"December 4, 2014",Five Stars,Item arrived exactly when they said it would - no hassle. Would purchase again.,yes,0,5.0,https://www.amazon.ca/Outset-Media-MindTrap-Brain-Cramp/dp/B0066A3NZ2/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:05:38.924543,2020-09-18 21:05:47.194309,B,Clothing & Accessories,B002G9UDYG
9,AGXXJNZSRQFUNPCQG26DVKPUXZ5A,"December 4, 2014",Five Stars,Item arrived exactly when they said it would - no hassle. Would purchase again.,yes,0,5.0,https://www.amazon.ca/Outset-Media-MindTrap-Brain-Right/dp/B0066A3NQQ/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:05:56.285666,2020-09-18 21:06:03.564395,B,Clothing & Accessories,B002G9UDYG
10,AGXXJNZSRQFUNPCQG26DVKPUXZ5A,"December 4, 2014",Five Stars,Item arrived exactly when they said it would - no hassle. Would purchase again.,yes,0,5.0,https://www.amazon.ca/TABOO-A4626-Taboo-Game/dp/B00D4NJSBW/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 21:06:11.652675,2020-09-18 21:06:18.931421,B,Clothing & Accessories,B002G9UDYG
