,author_id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id
0,AEBGY7RXWZDCVFWKVQL6AF2HW3EA,"February 28, 2020",Working as it should,"So far so good! I have only been using for three days now, but it is working well. Fast charges my s10e.",yes,0,4.0,https://www.amazon.ca/MoKo-Wireless-Infrared-Induction-Qi-Enabled/dp/B07C1WHNMN/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 03:31:10.601957,2020-09-30 03:31:19.892555,Ryan M.,Clothing & Accessories,B002G9UDYG
1,AEBGY7RXWZDCVFWKVQL6AF2HW3EA,"February 26, 2020",Amazing!,"I still can't believe how good it works! Almost done a second 5gal bottle on one charge, I am excited to see how many more I can get on the one charge!",yes,0,5.0,https://www.amazon.ca/Trnaroy-Dispenser-Portable-Charging-Universal/dp/B081D9Q7YX/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 03:31:29.986331,2020-09-30 03:31:38.281240,Ryan M.,Clothing & Accessories,B002G9UDYG
2,AEBGY7RXWZDCVFWKVQL6AF2HW3EA,"February 15, 2020",Works good!,"Just got it, works great! Fast transfer rate!",yes,0,5.0,https://www.amazon.ca/Fansbe-Reader-Adapter-Compatible-Required/dp/B07ZQ4KJM1/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 03:31:46.366968,2020-09-30 03:31:52.664910,Ryan M.,Clothing & Accessories,B002G9UDYG
3,AEBGY7RXWZDCVFWKVQL6AF2HW3EA,"January 16, 2020",Great,As advertised,yes,0,4.0,https://www.amazon.ca/Carhartt-Acrylic-Watch-Black-Size/dp/B002G9UDYG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 03:32:00.752101,2020-09-30 03:32:10.014936,Ryan M.,Clothing & Accessories,B002G9UDYG
4,AEBGY7RXWZDCVFWKVQL6AF2HW3EA,"January 16, 2020",Would buy again,Great! Better then the original supplied with sink!,yes,0,5.0,https://www.amazon.ca/Senlesen-Rubbed-Strainers-Without-Overflow/dp/B01FVHS7WE/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 03:32:19.083638,2020-09-30 03:32:26.363043,Ryan M.,Clothing & Accessories,B002G9UDYG
5,AEBGY7RXWZDCVFWKVQL6AF2HW3EA,"January 1, 2020",Wow!,Works great! Can't even belive you can buy so cheap! Nikon D5100,yes,0,5.0,https://www.amazon.ca/Wireless-Replacement-Compatible-Camcorders-Replaces/dp/B07LB1DBPW/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 03:32:34.458716,2020-09-30 03:32:40.689891,Ryan M.,Clothing & Accessories,B002G9UDYG
6,AEBGY7RXWZDCVFWKVQL6AF2HW3EA,"January 1, 2020",Great value,They work great! And only 20 bucks!,yes,0,5.0,https://www.amazon.ca/EN-EL14-EN-EL14A-TURPOW-1500mAh-Replacement-EN-EL14A/dp/B07F8NQD7L/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 03:32:48.773396,2020-09-30 03:32:56.026054,Ryan M.,Clothing & Accessories,B002G9UDYG
7,AEBGY7RXWZDCVFWKVQL6AF2HW3EA,"December 28, 2019",Works with Nikon D5100,Can't beat the price!,yes,0,5.0,https://www.amazon.ca/AmazonBasics-50-Inch-Lightweight-Tripod-Bag/dp/B00XI87KV8/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 03:33:04.107957,2020-09-30 03:33:10.333304,Ryan M.,Clothing & Accessories,B002G9UDYG
8,AEBGY7RXWZDCVFWKVQL6AF2HW3EA,"December 28, 2019",Must have#,"Great quality, great price. I will order more.",yes,0,5.0,https://www.amazon.ca/dp/B07QZQQFV8/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 03:33:17.421849,2020-09-30 03:33:25.708851,Ryan M.,Clothing & Accessories,B002G9UDYG
9,AEBGY7RXWZDCVFWKVQL6AF2HW3EA,"December 28, 2019",Great socks,Awsome,yes,0,5.0,https://www.amazon.ca/Lavley-Expressions-Fck-Cancer-Socks/dp/B06XRDXD6G/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 03:33:33.800041,2020-09-30 03:33:41.100635,Ryan M.,Clothing & Accessories,B002G9UDYG
